timestamp,x,y,z
0,2.17,3.18,-10.01
10,2.09,3.11,-9.5
20,2.09,3.13,-9.16
30,2.28,3.22,-9.02
40,2.55,3.18,-9.05
50,2.89,3.15,-9.15
60,3.41,3.11,-9.21
70,4.03,2.98,-9.22
80,4.48,2.92,-9.26
90,4.64,2.69,-9.43
100,4.95,2.48,-9.56
110,5.62,2.18,-9.62
120,6.55,2.05,-9.43
130,7.3,1.83,-8.89
140,7.66,1.67,-8.07
150,7.71,1.44,-7.3
160,7.39,1.3,-6.78
170,6.94,1.31,-6.35
180,6.55,1.24,-6.23
190,6.72,1.22,-6.48
200,7.22,1.25,-6.73
210,7.59,1.13,-6.65
220,8.01,1.0,-6.25
230,7.89,0.81,-5.91
240,6.78,0.6,-5.74
250,4.82,0.43,-5.71
260,2.8,0.44,-5.73
270,1.27,0.52,-5.72
280,0.42,0.59,-5.84
290,-0.04,0.67,-5.74
300,-0.59,0.79,-5.42
310,-1.47,0.74,-4.92
320,-2.45,0.57,-4.78
330,-3.05,0.65,-5.34
340,-3.13,0.56,-6.37
350,-3.12,0.56,-7.27
360,-3.22,0.59,-7.92
370,-3.45,0.81,-8.35
380,-3.65,1.0,-8.73
390,-3.49,0.93,-8.78
400,-3.26,0.72,-8.39
410,-2.93,0.33,-7.74
420,-2.76,-0.1,-7.32
430,-3.17,-0.57,-7.8
440,-4.01,-0.85,-8.84
450,-4.76,-0.98,-10.21
460,-5.45,-0.65,-11.38
470,-6.16,-0.26,-12.28
480,-6.6,-0.34,-12.22
490,-6.24,-0.88,-10.87
500,-5.42,-1.88,-9.33
510,-4.4,-2.69,-8.7
520,-3.82,-3.4,-9.41
530,-3.76,-3.81,-10.96
540,-3.72,-3.96,-12.55
550,-3.8,-3.91,-13.62
560,-4.01,-3.67,-14.0
570,-4.67,-3.54,-13.24
580,-5.61,-3.8,-11.36
590,-5.88,-4.29,-10.28
600,-5.16,-4.71,-10.51
610,-3.97,-4.86,-11.53
620,-2.8,-5.08,-12.52
630,-1.77,-5.01,-13.04
640,-1.24,-4.95,-12.56
650,-1.55,-5.05,-11.62
660,-2.06,-5.26,-10.92
670,-2.77,-5.53,-10.96
680,-3.33,-5.84,-12.11
690,-3.01,-5.99,-14.0
700,-2.09,-6.0,-15.42
710,-0.75,-6.17,-15.86
720,0.33,-6.47,-15.04
730,0.77,-6.82,-13.54
740,0.57,-7.06,-12.25
750,-0.02,-7.24,-12.34
760,-0.24,-7.28,-13.86
770,0.4,-7.32,-15.37
780,1.58,-7.6,-15.9
790,3.2,-7.74,-15.42
800,4.34,-8.17,-14.66
810,4.9,-8.5,-13.88
820,4.83,-8.5,-13.29
830,4.53,-8.35,-12.97
840,4.44,-8.3,-13.07
850,4.79,-8.09,-13.77
860,5.37,-7.76,-14.46
870,5.97,-7.67,-14.4
880,6.4,-7.69,-13.57
890,6.8,-7.6,-12.38
900,7.34,-7.28,-11.26
910,7.8,-6.82,-10.31
920,8.1,-6.15,-9.89
930,8.05,-5.68,-10.08
940,7.89,-5.25,-10.36
950,7.66,-4.77,-10.64
960,7.25,-4.6,-10.67
970,6.85,-4.35,-10.19
980,6.68,-4.3,-9.32
990,6.8,-3.89,-8.33
1000,6.96,-3.54,-7.56
