timestamp,x,y,z
0,4.48,2.13,-9.81
10,4.99,2.12,-10.09
20,5.69,2.05,-10.47
30,6.43,1.92,-10.83
40,7.21,1.47,-11.14
50,8.52,1.2,-11.21
60,9.93,1.05,-10.85
70,11.69,1.08,-9.96
80,12.63,0.72,-8.51
90,13.16,0.32,-6.76
100,13.36,0.08,-5.05
110,12.97,-0.34,-3.6
120,12.72,-0.53,-2.31
130,11.97,-0.71,-1.47
140,10.97,-0.8,-1.14
150,9.1,-1.2,-1.24
160,6.98,-1.38,-1.61
170,5.44,-1.45,-2.14
180,4.49,-1.43,-2.99
190,3.3,-1.34,-4.07
200,1.39,-0.98,-5.1
210,-1.06,-0.86,-5.92
220,-3.41,-0.72,-6.51
230,-5.34,-0.45,-6.78
240,-6.62,-0.29,-6.8
250,-7.06,-0.4,-6.57
260,-6.6,-0.66,-6.23
270,-5.36,-1.05,-6.02
280,-3.8,-1.18,-6.34
290,-2.5,-1.44,-7.41
300,-2.25,-1.64,-8.67
310,-3.02,-2.17,-9.44
320,-4.14,-2.74,-9.55
330,-5.11,-3.44,-9.02
340,-5.5,-4.16,-8.61
350,-5.13,-4.87,-8.89
360,-4.49,-5.03,-9.14
370,-4.13,-5.28,-8.42
380,-3.74,-5.99,-7.41
390,-3.32,-6.5,-6.77
400,-2.77,-7.12,-6.92
410,-2.62,-7.85,-7.57
420,-3.39,-8.4,-8.31
430,-4.39,-8.87,-9.54
440,-5.66,-8.94,-10.62
450,-7.28,-8.88,-11.18
460,-8.63,-8.96,-11.57
470,-9.12,-9.39,-11.73
480,-8.65,-10.02,-11.19
490,-7.84,-10.91,-10.38
500,-6.92,-11.78,-9.88
510,-6.18,-12.29,-9.33
520,-5.8,-12.51,-8.64
530,-5.62,-12.82,-7.9
540,-5.75,-12.88,-7.42
550,-5.98,-13.08,-7.48
560,-5.85,-13.32,-8.16
570,-5.65,-13.8,-9.28
580,-5.72,-14.33,-9.98
590,-5.6,-14.76,-10.0
600,-5.25,-15.08,-9.84
610,-4.33,-14.89,-10.34
620,-3.25,-14.24,-11.75
630,-2.43,-13.05,-13.99
640,-3.16,-12.64,-16.05
650,-4.86,-12.87,-15.93
660,-6.11,-13.48,-13.47
670,-5.95,-13.6,-10.49
680,-4.16,-13.01,-9.22
690,-2.18,-11.9,-10.44
700,-0.85,-10.89,-13.0
710,-1.06,-10.61,-14.39
720,-2.66,-10.59,-13.11
730,-3.9,-10.43,-10.24
740,-3.49,-9.95,-7.19
750,-1.38,-9.11,-6.25
760,2.11,-7.55,-6.72
770,5.02,-6.07,-7.83
780,6.2,-5.2,-8.35
790,5.32,-4.5,-8.04
800,3.37,-4.08,-7.62
810,1.41,-3.34,-7.68
820,0.33,-2.93,-8.37
830,0.26,-2.48,-9.14
840,1.12,-2.05,-9.42
850,3.12,-1.61,-9.48
860,4.53,-1.39,-9.39
870,4.88,-1.49,-8.97
880,4.96,-1.49,-8.55
890,4.92,-1.13,-8.31
900,4.67,-0.79,-8.59
910,4.59,-0.47,-9.23
920,4.67,-0.28,-9.95
930,5.05,-0.16,-10.46
940,5.67,-0.17,-10.56
950,6.17,-0.07,-10.38
960,5.62,0.21,-9.88
970,3.55,0.22,-9.19
980,1.71,0.06,-8.54
990,1.47,0.25,-7.93
1000,2.41,0.65,-7.18
