timestamp,x,y,z
0,3.51,3.69,-8.45
10,3.44,3.7,-8.6
20,3.41,3.79,-8.85
30,3.39,3.85,-9.19
40,3.33,3.86,-9.53
50,3.26,3.86,-9.74
60,3.32,3.76,-9.76
70,3.59,3.56,-9.43
80,4.22,3.31,-8.8
90,5.19,3.22,-8.11
100,6.24,3.06,-7.58
110,7.23,3.07,-7.23
120,7.64,3.0,-7.17
130,7.5,3.08,-7.35
140,6.76,3.07,-7.56
150,5.92,3.02,-7.53
160,5.44,2.88,-7.3
170,5.78,2.8,-7.02
180,6.52,2.7,-6.98
190,7.17,2.63,-7.04
200,7.51,2.61,-6.91
210,7.44,2.51,-6.49
220,7.09,2.38,-5.78
230,6.47,2.18,-4.83
240,5.6,1.94,-3.91
250,4.94,1.53,-3.45
260,4.81,1.26,-3.68
270,4.84,0.99,-4.39
280,5.15,0.67,-5.2
290,5.62,0.54,-5.83
300,5.62,0.51,-6.01
310,4.69,0.38,-5.76
320,3.07,0.36,-5.46
330,1.23,0.39,-5.43
340,-0.43,0.65,-5.67
350,-1.59,0.61,-5.98
360,-1.83,0.48,-6.1
370,-1.25,0.34,-6.2
380,-0.84,0.25,-6.52
390,-1.22,0.11,-7.36
400,-2.08,0.15,-8.68
410,-2.89,0.1,-10.07
420,-3.43,0.33,-10.97
430,-3.55,0.41,-11.42
440,-3.47,0.4,-11.48
450,-3.68,0.13,-11.24
460,-4.15,-0.17,-10.64
470,-4.34,-0.7,-9.86
480,-4.74,-1.08,-9.42
490,-5.47,-1.36,-9.52
500,-6.0,-1.8,-10.16
510,-5.75,-2.08,-10.97
520,-5.25,-2.05,-11.38
530,-4.84,-2.42,-11.41
540,-4.34,-2.96,-11.53
550,-3.82,-3.5,-12.23
560,-3.36,-3.85,-13.2
570,-3.12,-4.06,-13.88
580,-3.46,-4.32,-13.71
590,-4.11,-4.66,-12.84
600,-4.17,-5.06,-12.34
610,-3.27,-5.28,-12.79
620,-2.01,-5.37,-13.75
630,-1.34,-5.61,-14.71
640,-1.34,-5.92,-15.19
650,-1.54,-6.37,-15.06
660,-1.35,-6.82,-14.92
670,-0.47,-7.16,-15.01
680,0.78,-7.27,-14.88
690,1.65,-7.21,-14.3
700,2.13,-7.28,-13.79
710,2.23,-7.37,-13.75
720,1.98,-7.55,-14.33
730,2.03,-7.87,-15.25
740,2.56,-8.44,-15.73
750,3.4,-9.06,-15.16
760,4.47,-9.43,-13.98
770,5.4,-9.38,-13.03
780,5.64,-9.43,-12.73
790,5.71,-9.56,-13.08
800,6.21,-9.5,-13.62
810,7.05,-9.52,-13.83
820,7.94,-9.56,-13.25
830,8.83,-9.51,-11.87
840,9.78,-9.41,-10.23
850,10.42,-9.1,-8.86
860,10.36,-8.74,-7.92
870,10.08,-8.34,-7.33
880,10.14,-7.73,-7.38
890,10.07,-6.96,-8.05
900,9.83,-6.38,-8.81
910,9.5,-5.89,-9.27
920,9.33,-5.48,-9.33
930,9.58,-5.18,-9.46
940,10.02,-4.85,-9.57
950,10.06,-4.5,-9.21
960,8.93,-4.26,-7.9
970,7.58,-4.15,-6.19
980,7.02,-3.83,-5.18
990,7.59,-3.39,-5.04
1000,8.59,-2.91,-5.45
