timestamp,x,y,z
0,3.94,3.78,-7.9
10,3.59,3.76,-7.9
20,3.35,3.78,-8.09
30,3.28,3.76,-8.38
40,3.39,3.71,-8.69
50,3.67,3.71,-8.92
60,3.83,3.74,-9.19
70,3.93,3.75,-9.33
80,4.06,3.65,-9.3
90,4.31,3.55,-9.07
100,4.61,3.51,-8.67
110,4.88,3.47,-8.39
120,5.19,3.44,-8.02
130,5.44,3.35,-7.62
140,5.68,3.2,-7.24
150,6.09,3.06,-6.93
160,6.65,2.95,-6.76
170,7.18,2.9,-6.6
180,7.54,2.83,-6.43
190,7.88,2.62,-6.31
200,8.15,2.64,-6.32
210,8.01,2.65,-6.4
220,7.41,2.55,-6.38
230,6.73,2.5,-6.26
240,6.52,2.34,-6.23
250,6.87,2.27,-6.37
260,7.47,2.31,-6.47
270,7.65,2.08,-6.33
280,7.09,1.79,-5.72
290,5.96,1.44,-4.92
300,4.37,1.17,-4.51
310,2.71,0.91,-4.79
320,1.36,0.8,-5.71
330,0.53,0.88,-6.55
340,-0.19,1.05,-6.96
350,-0.61,1.02,-7.06
360,-0.31,0.81,-6.95
370,0.57,0.49,-6.59
380,1.31,0.14,-6.11
390,1.75,-0.51,-5.92
400,2.17,-1.38,-6.22
410,2.16,-1.8,-7.08
420,1.48,-2.09,-8.07
430,0.27,-2.34,-8.83
440,-1.06,-2.24,-9.2
450,-2.34,-2.18,-9.21
460,-3.31,-2.56,-8.94
470,-3.74,-2.98,-8.79
480,-3.43,-3.4,-9.18
490,-2.68,-3.76,-10.22
500,-2.16,-3.72,-11.39
510,-2.14,-3.53,-11.91
520,-2.65,-3.49,-11.68
530,-3.53,-3.9,-11.08
540,-4.2,-4.37,-10.68
550,-4.32,-4.92,-10.72
560,-4.22,-5.47,-10.92
570,-3.82,-6.0,-11.18
580,-2.95,-6.37,-11.57
590,-1.82,-6.48,-12.02
600,-0.96,-6.43,-12.05
610,-0.85,-6.58,-11.32
620,-1.36,-6.98,-10.16
630,-1.99,-7.41,-9.38
640,-2.81,-7.77,-9.43
650,-3.44,-8.11,-10.26
660,-3.57,-8.37,-11.59
670,-3.03,-8.6,-12.65
680,-2.05,-8.86,-12.96
690,-1.12,-9.19,-12.45
700,-0.67,-9.53,-11.58
710,-0.93,-9.81,-10.72
720,-1.44,-10.1,-10.33
730,-1.6,-10.22,-10.54
740,-1.37,-10.1,-10.8
750,-0.88,-10.16,-10.88
760,-0.16,-10.22,-10.93
770,0.26,-10.16,-11.29
780,0.07,-10.19,-11.79
790,-0.52,-10.44,-12.2
800,-0.95,-10.73,-12.64
810,-0.91,-10.99,-13.13
820,-0.15,-11.51,-13.4
830,1.3,-11.85,-12.97
840,3.63,-11.88,-11.99
850,5.62,-11.89,-10.7
860,7.45,-11.44,-9.61
870,8.46,-10.8,-9.06
880,8.4,-10.33,-8.99
890,7.86,-9.63,-9.58
900,7.62,-8.92,-11.13
910,7.23,-8.75,-12.33
920,7.71,-8.47,-12.39
930,8.73,-8.3,-11.45
940,9.22,-8.1,-9.95
950,8.63,-7.84,-8.24
960,7.91,-7.41,-7.12
970,7.82,-6.85,-7.13
980,8.45,-6.18,-7.89
990,9.39,-5.85,-8.31
1000,10.4,-5.45,-8.16
