timestamp,x,y,z
0,3.64,3.69,-8.87
10,3.65,3.73,-9.12
20,3.55,3.75,-9.18
30,3.45,3.7,-9.06
40,3.37,3.71,-8.94
50,3.52,3.67,-8.79
60,3.82,3.61,-8.57
70,4.24,3.57,-8.28
80,4.56,3.53,-8.22
90,4.74,3.47,-8.29
100,4.98,3.39,-8.39
110,5.26,3.33,-8.39
120,5.64,3.18,-8.29
130,6.07,3.05,-8.07
140,6.36,2.92,-7.86
150,6.58,2.87,-7.75
160,6.77,2.8,-7.93
170,7.01,2.72,-8.17
180,7.11,2.67,-8.38
190,7.16,2.56,-8.48
200,7.25,2.47,-8.53
210,7.54,2.42,-8.53
220,7.81,2.41,-8.32
230,7.66,2.28,-7.89
240,7.27,2.21,-7.42
250,7.05,2.05,-7.23
260,7.13,2.04,-7.32
270,7.03,2.11,-7.5
280,6.8,2.12,-7.35
290,6.55,2.02,-6.87
300,6.22,2.02,-6.22
310,5.62,1.95,-5.52
320,4.78,1.73,-5.0
330,4.22,1.64,-4.9
340,4.15,1.56,-5.24
350,4.25,1.58,-5.75
360,4.03,1.68,-6.07
370,3.44,1.63,-6.02
380,2.67,1.53,-5.61
390,1.94,1.45,-5.18
400,0.83,1.26,-5.32
410,0.11,1.14,-5.83
420,-0.31,1.06,-6.7
430,-0.31,0.99,-7.4
440,-0.32,0.96,-7.69
450,-0.53,0.75,-7.55
460,-0.79,0.25,-7.26
470,-0.72,0.1,-7.15
480,-0.8,0.35,-7.54
490,-1.23,0.44,-8.04
500,-1.83,0.41,-8.22
510,-2.32,0.1,-8.05
520,-2.46,-0.52,-7.76
530,-2.38,-0.99,-7.85
540,-2.33,-1.16,-8.58
550,-2.59,-1.27,-9.75
560,-3.15,-1.19,-10.98
570,-4.02,-1.25,-12.18
580,-4.38,-1.31,-12.96
590,-4.36,-1.28,-13.11
600,-4.31,-1.37,-12.62
610,-4.19,-1.78,-11.72
620,-3.74,-2.31,-11.0
630,-3.11,-2.69,-10.67
640,-2.37,-3.11,-10.83
650,-1.39,-3.45,-11.44
660,-0.74,-3.62,-12.1
670,-0.47,-3.87,-12.24
680,-0.37,-4.13,-12.0
690,-0.13,-4.25,-11.78
700,0.24,-4.34,-11.82
710,0.3,-4.52,-12.02
720,-0.02,-4.84,-12.35
730,-0.27,-5.26,-12.87
740,-0.15,-5.63,-13.5
750,0.38,-5.85,-14.07
760,1.14,-5.94,-14.53
770,1.66,-5.84,-14.71
780,1.7,-5.71,-14.45
790,1.42,-5.65,-13.82
800,1.0,-5.83,-13.05
810,1.0,-6.1,-12.47
820,1.59,-6.37,-12.01
830,2.56,-6.56,-11.82
840,3.4,-6.58,-11.79
850,3.85,-6.5,-11.98
860,3.96,-6.31,-12.47
870,3.73,-6.11,-13.06
880,3.2,-5.98,-13.54
890,2.84,-6.11,-13.65
900,3.0,-6.34,-13.43
910,3.53,-6.64,-12.84
920,4.46,-6.93,-12.02
930,5.49,-7.08,-11.28
940,6.21,-7.12,-10.91
950,6.67,-7.21,-10.98
960,6.95,-7.14,-11.37
970,6.99,-7.04,-11.8
980,6.84,-6.95,-11.96
990,6.93,-6.98,-11.84
1000,7.57,-7.09,-11.44
