timestamp,x,y,z
0,2.95,2.56,-9.73
10,3.28,2.47,-9.84
20,3.56,2.42,-9.87
30,3.8,2.35,-9.88
40,4.1,2.29,-9.78
50,4.47,2.25,-9.55
60,4.89,2.16,-9.22
70,5.28,2.05,-8.88
80,5.4,1.93,-8.54
90,5.29,1.81,-8.19
100,5.27,1.74,-8.01
110,5.38,1.7,-7.97
120,5.49,1.68,-7.98
130,5.48,1.64,-7.92
140,5.44,1.56,-7.88
150,5.49,1.64,-8.0
160,5.41,1.77,-8.25
170,5.09,1.78,-8.33
180,4.65,1.7,-7.96
190,4.44,1.52,-7.31
200,4.73,1.63,-6.79
210,5.23,1.62,-6.53
220,5.52,1.52,-6.51
230,5.1,1.42,-6.55
240,3.68,1.09,-6.57
250,2.18,0.9,-6.79
260,1.2,0.74,-7.37
270,0.85,0.78,-8.2
280,0.38,1.02,-8.9
290,-0.58,1.12,-9.05
300,-1.29,1.11,-8.56
310,-1.23,1.26,-8.0
320,-0.65,1.31,-7.54
330,-0.03,1.08,-7.09
340,0.56,0.73,-6.55
350,0.79,0.32,-6.22
360,0.09,0.08,-6.54
370,-1.41,-0.01,-7.58
380,-3.03,0.32,-8.8
390,-4.11,0.58,-9.8
400,-4.73,1.1,-10.09
410,-4.68,1.17,-9.78
420,-4.22,0.87,-8.9
430,-3.9,0.45,-8.01
440,-3.87,-0.24,-7.94
450,-3.89,-0.73,-8.89
460,-4.11,-1.11,-10.4
470,-4.04,-1.06,-11.68
480,-3.85,-0.7,-12.15
490,-3.56,-0.5,-11.47
500,-3.32,-0.84,-9.95
510,-3.39,-1.32,-8.77
520,-3.67,-1.84,-8.83
530,-3.81,-2.28,-9.88
540,-3.86,-2.61,-11.07
550,-3.82,-2.76,-11.78
560,-3.77,-2.45,-12.03
570,-3.79,-2.26,-11.83
580,-3.46,-2.21,-11.26
590,-2.94,-2.49,-10.52
600,-3.19,-3.0,-10.2
610,-3.79,-3.57,-10.73
620,-4.04,-4.07,-11.87
630,-3.6,-4.19,-13.09
640,-2.81,-3.9,-13.91
650,-2.33,-3.65,-13.57
660,-2.26,-3.72,-12.15
670,-2.25,-4.04,-10.66
680,-2.25,-4.4,-10.58
690,-2.23,-4.71,-11.26
700,-2.12,-4.96,-12.09
710,-1.56,-5.07,-12.95
720,-0.77,-4.97,-13.6
730,-0.14,-5.02,-13.74
740,0.15,-5.18,-13.11
750,0.24,-5.54,-12.29
760,0.39,-5.92,-11.65
770,0.94,-6.23,-11.55
780,1.99,-6.47,-12.02
790,3.2,-6.65,-12.73
800,4.04,-6.86,-13.29
810,4.73,-7.07,-13.45
820,5.16,-7.28,-13.34
830,5.32,-7.45,-13.2
840,5.42,-7.52,-13.37
850,5.62,-7.45,-13.76
860,6.0,-7.33,-14.09
870,6.42,-7.1,-13.8
880,6.76,-6.92,-12.94
890,7.08,-6.89,-12.01
900,7.55,-6.73,-11.17
910,8.22,-6.62,-10.63
920,8.65,-6.35,-10.41
930,8.59,-6.02,-10.68
940,8.09,-5.77,-11.26
950,7.6,-5.48,-11.61
960,7.35,-5.29,-11.57
970,7.38,-5.04,-11.01
980,7.69,-5.02,-10.21
990,8.15,-4.71,-9.48
1000,8.46,-4.45,-9.17
