timestamp,x,y,z
0,3.96,3.26,-5.44
10,4.8,3.17,-5.52
20,5.62,3.12,-5.26
30,5.98,2.93,-4.4
40,5.74,2.49,-3.09
50,5.41,1.66,-1.54
60,4.97,1.17,-1.86
70,4.1,1.01,-3.39
80,3.15,1.46,-5.26
90,2.23,2.03,-6.79
100,1.5,2.64,-7.29
110,0.78,3.12,-6.57
120,0.17,3.07,-5.49
130,0.11,2.65,-5.24
140,0.62,2.26,-5.97
150,1.33,2.01,-7.22
160,1.52,1.96,-8.38
170,1.58,1.92,-9.23
180,1.46,2.03,-9.84
190,0.85,2.08,-10.32
200,-0.08,1.99,-10.67
210,-0.83,1.8,-10.65
220,-1.06,1.05,-10.22
230,-0.23,0.15,-9.67
240,1.41,-0.32,-9.53
250,2.63,-0.35,-9.9
260,2.97,0.21,-10.48
270,2.38,-0.11,-10.99
280,1.75,0.27,-11.23
290,1.19,0.37,-11.28
300,0.74,-0.41,-11.04
310,0.78,-1.39,-10.86
320,1.23,-2.09,-11.34
330,1.89,-2.33,-12.31
340,1.25,-2.24,-13.63
350,0.37,-1.55,-14.2
360,-0.66,-1.19,-13.52
370,-1.47,-1.48,-12.09
380,-1.36,-2.17,-11.18
390,-0.34,-2.75,-11.2
400,0.94,-3.17,-11.54
410,1.94,-3.44,-11.83
420,2.26,-3.19,-11.84
430,1.47,-2.89,-11.45
440,0.09,-2.86,-10.99
450,-0.84,-3.11,-11.05
460,-0.69,-3.21,-12.0
470,-0.03,-3.85,-13.49
480,0.88,-4.09,-14.79
490,1.35,-4.17,-15.36
500,1.08,-4.3,-14.57
510,0.64,-4.18,-13.1
520,-0.0,-4.05,-11.72
530,-0.54,-4.19,-10.94
540,-0.49,-4.35,-11.2
550,0.1,-4.51,-12.21
560,0.92,-5.17,-13.39
570,1.34,-5.71,-13.82
580,1.7,-6.23,-13.29
590,2.26,-6.65,-11.79
600,3.01,-6.87,-10.34
610,3.68,-7.02,-9.86
620,3.97,-7.19,-10.61
630,4.01,-7.22,-11.66
640,4.03,-7.43,-12.69
650,4.41,-7.7,-13.29
660,5.03,-7.96,-12.84
670,5.82,-8.2,-11.76
680,6.45,-8.35,-10.57
690,6.85,-8.29,-9.73
700,7.23,-8.14,-9.64
710,7.55,-7.76,-10.22
720,7.77,-7.38,-11.16
730,7.71,-7.18,-12.21
740,7.41,-6.98,-12.77
750,7.29,-6.95,-12.65
760,7.38,-6.92,-11.75
770,7.64,-6.93,-10.5
780,7.92,-6.81,-9.48
790,8.2,-6.5,-9.25
800,8.25,-5.94,-9.7
810,7.75,-5.4,-10.27
820,7.2,-5.06,-10.5
830,7.02,-4.87,-10.44
840,7.25,-4.56,-10.08
850,7.49,-4.35,-9.32
860,7.71,-4.21,-8.3
870,7.83,-3.95,-7.54
880,7.75,-3.77,-7.27
890,7.84,-3.6,-7.4
900,8.04,-3.18,-7.75
910,8.36,-2.87,-7.99
920,8.42,-2.65,-8.04
930,8.23,-2.47,-7.99
940,8.0,-2.25,-7.97
950,7.83,-2.05,-7.83
960,7.86,-1.92,-7.64
970,7.87,-1.65,-7.3
980,7.3,-1.41,-6.66
990,6.42,-1.26,-5.91
1000,5.94,-1.14,-5.66
