timestamp,x,y,z
0,-8.29,-2.14,4.65
10,-8.43,-2.28,4.81
20,-8.3,-2.45,5.08
30,-8.29,-2.44,5.43
40,-8.52,-2.39,5.69
50,-8.76,-2.46,5.83
60,-8.88,-2.41,5.91
70,-8.94,-1.97,5.87
80,-8.84,-2.08,5.82
90,-8.91,-1.55,5.98
100,-8.96,-1.52,6.27
110,-8.23,-0.93,5.99
120,-8.1,-0.95,6.57
130,-8.07,-0.57,6.68
140,-8.1,-0.64,6.47
150,-8.52,-0.85,6.59
160,-8.94,-0.62,6.95
170,-8.73,-0.93,7.26
180,-8.38,-1.02,7.35
190,-8.19,-0.57,6.95
200,-8.15,-0.11,6.58
210,-7.78,-0.66,5.67
220,-7.21,-1.27,5.97
230,-7.69,-1.5,7.36
240,-7.73,-2.95,7.69
250,-8.01,-3.69,9.41
260,-7.87,-3.95,9.37
270,-7.07,-3.15,8.72
280,-5.78,-3.9,9.31
290,-4.56,-4.82,9.79
300,-3.01,-4.89,10.68
310,-1.65,-4.82,10.69
320,-0.71,-5.7,9.99
330,0.42,-6.47,9.64
340,1.74,-6.25,9.06
350,3.96,-4.71,8.47
360,6.16,-5.75,9.05
370,8.7,-5.63,9.24
380,9.63,-4.89,10.48
390,10.73,-5.26,10.71
400,11.52,-4.33,10.39
410,12.5,-3.97,9.96
420,13.2,-4.02,9.17
430,13.31,-3.79,8.22
440,12.8,-3.47,7.05
450,11.87,-3.46,6.08
460,11.68,-2.77,5.49
470,12.15,-2.21,5.06
480,12.74,-1.64,4.65
490,13.28,-1.27,4.38
500,13.23,-1.09,3.85
510,12.34,-1.01,3.07
520,10.88,-1.31,2.32
530,9.15,-1.17,1.79
540,7.69,-0.63,1.43
550,6.94,-0.49,1.53
560,5.63,-0.53,1.04
570,4.14,-0.57,0.42
580,2.84,-0.76,-0.04
590,1.43,-0.27,-0.82
600,0.23,0.42,-1.12
610,-1.24,0.24,-0.61
620,-2.66,0.3,0.29
630,-3.39,0.88,1.24
640,-3.78,1.24,2.27
650,-4.26,1.43,2.81
660,-4.8,1.78,2.82
670,-5.8,1.9,3.07
680,-6.82,1.75,4.15
690,-7.07,1.75,5.23
700,-6.72,1.72,5.76
710,-6.88,1.89,6.85
720,-7.56,1.93,7.9
730,-8.18,1.92,8.5
740,-8.54,1.65,9.51
750,-8.41,1.59,10.96
760,-8.02,1.18,11.06
770,-7.91,1.22,10.64
780,-7.64,1.33,11.27
790,-7.84,0.95,11.82
800,-8.13,1.01,12.34
810,-8.31,1.15,12.23
820,-7.95,1.49,11.79
830,-6.94,1.7,11.82
840,-5.51,1.83,12.64
850,-3.6,1.98,13.41
860,-0.72,2.24,13.65
870,3.62,2.4,12.02
880,7.23,3.03,12.75
890,8.08,3.07,14.9
900,8.15,1.2,16.36
910,8.99,0.16,16.7
920,9.08,0.44,14.92
930,8.58,2.69,14.93
940,8.29,1.09,14.53
950,9.1,0.93,15.83
960,8.99,1.0,16.91
970,10.85,0.67,16.94
980,9.85,3.0,19.83
990,9.96,2.91,20.06
1000,6.9,3.34,19.74
