timestamp,x,y,z
0,7.47,0.26,-11.78
10,7.84,0.36,-12.01
20,8.52,0.29,-12.13
30,9.19,0.44,-11.78
40,9.11,0.13,-11.02
50,8.84,0.13,-9.95
60,8.49,0.19,-8.51
70,8.41,0.16,-6.51
80,8.92,0.05,-4.19
90,9.72,-0.08,-2.12
100,10.22,-0.25,-0.74
110,9.72,-0.43,-0.04
120,8.05,-0.75,0.14
130,5.51,-1.46,-0.01
140,2.87,-1.95,-0.31
150,0.25,-2.09,-0.87
160,-2.68,-2.13,-1.64
170,-5.03,-1.95,-2.3
180,-6.82,-1.74,-3.21
190,-7.76,-2.17,-4.23
200,-7.24,-2.28,-5.13
210,-5.59,-2.65,-6.08
220,-3.62,-3.56,-6.89
230,-1.0,-3.83,-8.08
240,0.83,-3.6,-9.87
250,0.74,-3.5,-11.56
260,-1.03,-3.68,-11.94
270,-3.26,-4.1,-10.84
280,-4.6,-4.78,-9.25
290,-4.97,-5.11,-8.28
300,-5.01,-5.3,-8.23
310,-5.18,-5.56,-8.27
320,-5.51,-5.86,-7.88
330,-5.96,-6.47,-7.18
340,-6.39,-7.45,-7.07
350,-5.95,-8.09,-8.19
360,-5.0,-8.3,-10.09
370,-4.57,-8.41,-11.56
380,-4.93,-8.6,-11.8
390,-5.86,-9.2,-11.0
400,-6.4,-9.81,-10.36
410,-5.48,-10.23,-10.25
420,-5.6,-10.42,-9.0
430,-6.12,-11.37,-8.3
440,-5.53,-11.71,-9.02
450,-5.12,-11.48,-9.94
460,-5.17,-11.44,-10.11
470,-5.52,-11.41,-9.06
480,-6.23,-11.92,-7.22
490,-6.61,-12.36,-5.5
500,-6.48,-12.82,-4.84
510,-5.48,-13.08,-5.27
520,-4.09,-12.81,-6.53
530,-2.85,-12.52,-8.01
540,-2.78,-12.43,-8.86
550,-3.95,-12.59,-8.52
560,-5.1,-12.93,-7.66
570,-5.47,-13.2,-7.02
580,-5.0,-13.05,-7.22
590,-4.45,-12.58,-8.57
600,-4.32,-11.98,-10.47
610,-4.51,-11.78,-12.35
620,-4.96,-11.79,-13.34
630,-5.38,-11.97,-13.25
640,-5.17,-12.12,-13.34
650,-4.95,-12.36,-14.18
660,-4.92,-12.33,-15.11
670,-5.36,-12.93,-15.47
680,-6.57,-13.15,-13.94
690,-6.84,-12.9,-11.25
700,-5.7,-12.43,-9.17
710,-3.55,-11.51,-8.36
720,-1.1,-10.56,-7.92
730,0.58,-9.45,-7.01
740,1.27,-8.02,-6.14
750,0.85,-6.73,-5.8
760,0.13,-5.88,-5.95
770,0.08,-5.49,-6.05
780,1.87,-4.6,-6.38
790,4.89,-3.88,-7.2
800,7.25,-3.01,-7.73
810,8.09,-2.34,-7.59
820,7.27,-1.88,-7.07
830,5.71,-1.64,-6.39
840,4.69,-1.32,-5.62
850,4.69,-1.04,-5.0
860,6.08,-0.63,-4.62
870,8.25,-0.07,-4.21
880,9.67,0.38,-3.69
890,9.83,0.78,-3.14
900,8.74,0.74,-2.54
910,7.15,0.83,-1.96
920,5.84,1.04,-2.28
930,5.1,1.48,-3.44
940,5.04,1.91,-4.96
950,5.41,2.43,-6.23
960,5.75,2.79,-6.69
970,5.71,2.71,-5.93
980,5.53,2.6,-4.2
990,5.23,2.29,-2.32
1000,4.88,2.1,-0.88
