timestamp,x,y,z
0,-2.63,3.4,-9.03
10,-4.35,3.6,-9.36
20,-7.11,3.77,-9.39
30,-10.8,3.8,-8.5
40,-13.67,3.38,-7.08
50,-15.94,2.48,-6.14
60,-16.91,1.24,-6.61
70,-16.53,0.49,-8.63
80,-14.91,0.14,-11.14
90,-12.65,0.16,-13.11
100,-10.58,0.38,-13.5
110,-9.08,0.14,-12.22
120,-7.87,-0.28,-10.23
130,-7.1,-0.71,-8.56
140,-5.58,-1.15,-7.56
150,-3.41,-1.4,-7.48
160,-0.89,-1.43,-8.04
170,1.44,-1.3,-8.76
180,3.19,-0.9,-9.25
190,4.05,-0.62,-9.46
200,4.04,-0.51,-9.33
210,3.67,-0.46,-8.91
220,3.81,-0.31,-8.7
230,4.49,-0.06,-8.91
240,5.26,0.4,-9.49
250,5.77,0.76,-10.1
260,6.16,1.05,-10.22
270,6.6,1.14,-9.76
280,7.02,1.19,-9.0
290,7.36,1.19,-8.35
300,7.54,1.23,-8.27
310,7.65,1.45,-8.87
320,7.41,1.93,-9.98
330,6.89,2.23,-10.97
340,6.39,2.32,-11.27
350,6.27,2.3,-10.88
360,6.69,2.25,-10.08
370,7.22,2.13,-9.52
380,7.62,2.05,-9.31
390,7.75,1.95,-9.31
400,7.6,1.7,-9.59
410,7.41,1.61,-9.93
420,7.34,1.61,-10.0
430,7.31,1.43,-9.5
440,7.16,1.24,-8.76
450,7.12,0.96,-8.21
460,7.33,0.5,-7.86
470,7.87,0.13,-7.35
480,8.46,-0.18,-6.74
490,8.96,-0.45,-6.33
500,9.35,-0.61,-6.23
510,9.44,-0.79,-6.29
520,9.03,-1.07,-6.33
530,8.54,-1.39,-6.21
540,8.09,-1.6,-6.06
550,7.32,-1.89,-6.44
560,6.15,-2.05,-7.36
570,5.25,-2.21,-8.42
580,4.79,-2.31,-9.35
590,4.31,-2.24,-9.74
600,3.54,-2.5,-9.45
610,2.48,-2.75,-9.49
620,0.98,-2.68,-9.72
630,0.06,-2.25,-10.26
640,-1.19,-2.16,-10.59
650,-3.15,-2.33,-11.02
660,-4.88,-2.22,-11.46
670,-6.52,-2.3,-12.07
680,-8.08,-2.37,-12.44
690,-9.39,-2.47,-12.85
700,-10.11,-2.33,-13.23
710,-10.52,-2.14,-13.31
720,-10.49,-2.04,-12.87
730,-10.55,-1.93,-12.16
740,-10.96,-1.93,-11.46
750,-11.77,-1.98,-11.16
760,-12.64,-2.02,-11.19
770,-13.15,-2.09,-11.53
780,-13.28,-2.05,-11.98
790,-12.96,-1.91,-12.3
800,-12.25,-1.81,-12.03
810,-11.3,-1.89,-11.2
820,-10.4,-2.04,-10.21
830,-9.88,-2.19,-9.61
840,-9.87,-2.24,-9.6
850,-10.11,-2.28,-9.91
860,-10.29,-2.37,-10.16
870,-10.32,-2.38,-10.11
880,-10.3,-2.44,-9.9
890,-10.01,-2.51,-9.61
900,-9.41,-2.57,-9.36
910,-8.85,-2.56,-9.08
920,-8.62,-2.45,-8.8
930,-8.67,-2.39,-8.49
940,-8.81,-2.36,-8.18
950,-8.76,-2.45,-7.86
960,-8.3,-2.52,-7.56
970,-7.64,-2.64,-7.1
980,-6.81,-2.79,-6.83
990,-6.04,-2.93,-6.89
1000,-5.52,-3.04,-7.32
