timestamp,x,y,z
0,0.51,3.01,-8.57
10,0.41,2.94,-8.65
20,-0.14,2.88,-8.9
30,-1.04,2.83,-9.3
40,-2.0,2.89,-9.63
50,-2.92,3.04,-9.87
60,-3.96,3.06,-9.8
70,-5.69,2.92,-9.09
80,-7.7,2.51,-8.45
90,-8.89,2.05,-8.57
100,-8.98,1.77,-9.06
110,-8.49,1.88,-9.69
120,-8.03,1.95,-10.18
130,-8.08,2.04,-10.2
140,-8.49,1.78,-10.01
150,-8.93,1.46,-9.99
160,-9.08,1.15,-10.16
170,-8.58,0.78,-10.43
180,-7.4,0.4,-10.67
190,-6.14,0.08,-11.0
200,-4.92,-0.11,-11.27
210,-3.77,-0.23,-11.27
220,-3.11,-0.17,-11.01
230,-2.67,-0.24,-10.61
240,-2.22,-0.23,-10.2
250,-1.66,-0.19,-9.86
260,-0.81,-0.21,-9.68
270,-0.06,-0.18,-9.9
280,0.45,-0.21,-10.07
290,0.75,-0.16,-9.84
300,1.24,-0.11,-9.43
310,2.3,-0.09,-9.16
320,3.64,-0.06,-8.97
330,4.81,0.0,-8.82
340,5.77,-0.05,-8.62
350,6.31,0.01,-8.59
360,6.75,0.07,-8.76
370,7.1,0.26,-8.92
380,7.35,0.33,-9.06
390,7.68,0.34,-9.06
400,7.96,0.42,-8.95
410,8.25,0.65,-8.79
420,8.6,0.85,-8.78
430,8.77,0.99,-8.88
440,8.94,1.08,-8.91
450,9.12,1.01,-8.83
460,9.38,0.92,-8.73
470,9.67,0.9,-8.72
480,9.91,0.87,-8.83
490,10.02,0.95,-8.85
500,10.13,0.9,-8.86
510,10.52,0.68,-8.65
520,10.87,0.42,-8.36
530,11.11,0.15,-8.15
540,10.88,-0.17,-8.3
550,10.45,-0.49,-8.59
560,9.73,-0.53,-8.65
570,9.1,-0.51,-8.43
580,9.01,-0.58,-8.11
590,9.02,-0.59,-7.59
600,9.39,-0.88,-7.08
610,10.01,-1.34,-6.39
620,10.65,-1.57,-5.38
630,10.74,-1.86,-4.59
640,9.87,-2.22,-4.65
650,8.14,-2.31,-5.63
660,5.87,-2.52,-7.12
670,3.28,-2.49,-8.68
680,1.08,-2.18,-9.83
690,0.37,-1.98,-9.81
700,0.96,-1.81,-9.43
710,2.25,-1.51,-8.86
720,2.6,-1.43,-8.05
730,0.5,-1.58,-7.85
740,-2.56,-1.56,-8.69
750,-5.1,-1.75,-10.14
760,-7.2,-1.73,-11.31
770,-9.1,-1.49,-11.77
780,-9.96,-1.55,-11.57
790,-8.43,-1.71,-10.99
800,-6.03,-1.93,-10.69
810,-4.85,-2.27,-11.07
820,-6.05,-2.71,-12.29
830,-8.74,-2.85,-13.92
840,-11.24,-2.8,-15.18
850,-12.94,-2.54,-15.64
860,-13.46,-2.26,-15.11
870,-12.74,-2.19,-13.71
880,-11.3,-2.21,-12.22
890,-10.5,-2.29,-11.26
900,-10.58,-2.38,-10.99
910,-10.89,-2.43,-11.16
920,-11.09,-2.46,-11.33
930,-10.7,-2.49,-11.16
940,-9.96,-2.49,-10.6
950,-8.93,-2.6,-9.79
960,-8.24,-2.7,-9.2
970,-8.08,-2.7,-8.87
980,-8.1,-2.65,-8.81
990,-8.36,-2.56,-8.94
1000,-8.57,-2.49,-9.11
