timestamp,x,y,z
0,-7.85,1.19,-9.7
10,-9.31,0.76,-9.41
20,-11.07,0.2,-8.52
30,-12.83,-0.33,-7.47
40,-14.18,-0.41,-7.24
50,-14.83,-0.32,-8.11
60,-14.95,-0.18,-9.47
70,-14.47,-0.38,-10.73
80,-13.33,-0.8,-11.07
90,-11.62,-1.48,-10.26
100,-9.35,-2.07,-8.73
110,-6.47,-2.42,-6.89
120,-3.14,-2.38,-5.81
130,0.53,-2.16,-6.05
140,3.99,-1.75,-6.93
150,6.73,-1.17,-7.73
160,8.47,-0.68,-8.36
170,9.14,-0.48,-9.02
180,8.98,-0.23,-9.82
190,8.67,-0.04,-10.64
200,8.84,0.16,-11.17
210,9.47,0.52,-11.34
220,10.11,0.83,-11.55
230,10.2,1.23,-12.14
240,9.94,1.59,-12.9
250,9.83,1.66,-13.28
260,10.25,1.63,-12.95
270,11.05,1.87,-11.89
280,11.86,2.0,-10.58
290,12.62,2.02,-9.61
300,12.98,1.94,-9.1
310,12.83,1.73,-8.97
320,12.21,1.62,-9.01
330,11.13,1.43,-8.71
340,10.07,1.3,-8.21
350,9.63,1.17,-7.57
360,9.6,0.92,-7.14
370,9.69,0.75,-7.25
380,9.58,0.22,-7.53
390,8.7,-0.23,-7.82
400,7.62,-0.58,-7.85
410,6.6,-1.01,-7.91
420,5.03,-1.2,-8.25
430,3.03,-1.42,-8.56
440,0.04,-1.56,-9.25
450,-3.07,-1.37,-10.0
460,-4.94,-1.13,-10.24
470,-5.65,-0.85,-10.07
480,-5.4,-0.64,-9.89
490,-4.94,-0.68,-9.67
500,-5.55,-0.86,-9.9
510,-7.09,-1.18,-10.31
520,-8.88,-1.39,-10.52
530,-10.5,-1.43,-10.31
540,-11.53,-1.42,-9.96
550,-11.7,-1.28,-9.73
560,-11.17,-1.1,-9.5
570,-10.51,-1.41,-8.69
580,-10.27,-1.58,-8.87
590,-10.67,-1.89,-10.39
600,-11.53,-2.07,-12.09
610,-12.56,-2.1,-12.99
620,-13.13,-2.32,-13.01
630,-13.05,-2.61,-12.41
640,-12.71,-2.61,-11.75
650,-12.15,-2.48,-11.09
660,-11.59,-2.44,-10.38
670,-11.19,-2.45,-9.74
680,-10.96,-2.54,-9.26
690,-10.63,-2.71,-8.92
700,-9.87,-2.8,-8.76
710,-9.02,-2.76,-8.67
720,-8.17,-2.9,-8.53
730,-7.64,-3.05,-8.28
740,-7.42,-3.22,-8.14
750,-7.29,-3.39,-8.2
760,-7.13,-3.47,-8.46
770,-6.68,-3.44,-8.64
780,-6.07,-3.42,-8.68
790,-5.47,-3.5,-8.69
800,-4.91,-3.72,-8.74
810,-4.86,-3.96,-8.8
820,-5.0,-4.19,-9.0
830,-4.76,-4.31,-9.33
840,-4.02,-4.36,-9.28
850,-3.13,-4.43,-8.63
860,-2.04,-4.5,-7.78
870,-1.02,-4.21,-7.13
880,-0.01,-4.07,-7.0
890,1.15,-4.12,-7.52
900,2.18,-3.98,-8.51
910,3.28,-3.6,-9.36
920,4.6,-3.21,-9.56
930,6.22,-2.8,-9.01
940,8.18,-2.82,-8.0
950,10.27,-2.79,-6.96
960,12.24,-2.64,-6.36
970,14.04,-2.55,-6.8
980,15.23,-2.13,-8.13
990,15.56,-1.52,-9.93
1000,15.34,-1.01,-11.24
