timestamp,x,y,z
0,-1.45,1.54,-9.45
10,-1.72,1.47,-9.53
20,-2.0,1.38,-9.66
30,-2.59,1.37,-9.97
40,-3.37,1.06,-10.09
50,-3.98,0.55,-9.98
60,-4.68,0.12,-10.09
70,-5.78,-0.25,-10.57
80,-7.23,-0.39,-11.28
90,-8.92,-0.4,-12.04
100,-10.3,-0.6,-12.48
110,-11.24,-0.57,-12.48
120,-11.17,-0.72,-11.82
130,-10.2,-0.99,-10.33
140,-8.89,-1.26,-8.96
150,-8.03,-1.39,-8.19
160,-7.89,-1.41,-7.9
170,-8.27,-1.59,-7.69
180,-8.35,-1.77,-7.8
190,-8.1,-1.87,-8.64
200,-6.94,-1.71,-9.9
210,-5.74,-1.69,-10.91
220,-4.64,-1.79,-11.47
230,-3.22,-1.88,-11.56
240,-1.5,-2.12,-11.14
250,0.25,-2.08,-10.25
260,1.61,-1.84,-9.41
270,2.52,-1.47,-8.83
280,3.34,-1.15,-8.57
290,4.5,-0.91,-8.55
300,5.88,-0.67,-8.65
310,7.12,-0.51,-8.81
320,8.07,-0.21,-8.88
330,8.86,0.13,-8.76
340,9.63,0.31,-8.53
350,10.51,0.5,-8.25
360,11.22,0.73,-7.93
370,11.42,0.87,-7.77
380,11.09,1.03,-8.04
390,10.44,1.05,-8.71
400,9.98,0.98,-9.53
410,9.68,1.05,-10.15
420,9.41,1.13,-10.33
430,8.84,1.39,-10.17
440,8.02,1.71,-9.92
450,7.41,1.99,-9.69
460,7.28,2.21,-9.19
470,7.26,2.23,-8.27
480,7.23,2.0,-7.34
490,7.48,1.74,-6.75
500,7.92,1.51,-6.48
510,8.42,1.45,-6.36
520,8.98,1.38,-6.45
530,9.6,1.23,-6.3
540,9.81,0.97,-5.64
550,9.8,0.57,-5.15
560,10.27,0.16,-5.31
570,10.84,-0.08,-6.0
580,11.16,-0.22,-6.71
590,11.35,-0.52,-7.19
600,11.45,-0.73,-7.41
610,11.35,-1.01,-7.32
620,10.74,-1.57,-7.15
630,9.66,-1.95,-7.42
640,8.42,-2.3,-8.08
650,7.13,-2.58,-8.64
660,5.73,-2.81,-8.84
670,4.61,-2.96,-8.69
680,3.89,-2.97,-8.82
690,2.98,-2.98,-9.54
700,1.47,-2.96,-10.31
710,-0.47,-2.79,-10.91
720,-2.54,-2.75,-11.17
730,-4.29,-2.8,-10.85
740,-5.71,-2.96,-10.6
750,-7.02,-3.08,-10.97
760,-8.31,-3.13,-11.84
770,-9.31,-3.05,-12.58
780,-9.64,-3.19,-12.56
790,-8.95,-3.92,-11.83
800,-8.69,-4.52,-11.41
810,-9.21,-4.8,-11.83
820,-10.44,-5.1,-12.87
830,-11.83,-5.15,-14.01
840,-12.91,-4.91,-14.69
850,-13.24,-4.63,-14.33
860,-12.86,-4.67,-12.87
870,-12.33,-4.93,-11.34
880,-12.43,-5.02,-10.99
890,-12.98,-5.04,-11.97
900,-13.25,-4.81,-13.33
910,-13.27,-4.52,-14.07
920,-12.74,-4.51,-13.57
930,-11.48,-4.51,-12.19
940,-10.05,-4.58,-10.56
950,-8.92,-4.71,-9.13
960,-8.24,-4.74,-8.22
970,-7.93,-4.81,-7.85
980,-7.97,-4.88,-8.17
990,-8.02,-5.05,-9.05
1000,-7.49,-5.06,-9.98
