timestamp,x,y,z
0,-0.04,2.38,-9.37
10,-0.42,2.35,-9.33
20,-0.77,2.38,-9.42
30,-0.96,2.4,-9.48
40,-1.16,2.32,-9.62
50,-1.34,2.26,-9.79
60,-1.35,2.2,-9.91
70,-1.33,2.17,-9.96
80,-1.48,2.1,-10.05
90,-1.76,2.09,-10.29
100,-1.95,2.09,-10.42
110,-2.21,2.05,-10.61
120,-2.66,1.98,-10.89
130,-2.81,2.03,-11.01
140,-3.16,2.02,-10.88
150,-3.85,1.83,-10.37
160,-4.64,1.53,-9.59
170,-5.71,1.38,-9.1
180,-6.87,1.26,-9.06
190,-7.69,1.3,-9.22
200,-8.75,1.23,-9.3
210,-10.47,1.26,-9.71
220,-12.25,1.14,-10.62
230,-13.44,0.86,-11.77
240,-13.83,0.39,-12.5
250,-13.23,-0.04,-12.45
260,-11.45,-0.49,-11.21
270,-8.94,-0.91,-9.14
280,-6.58,-1.24,-7.24
290,-4.66,-1.61,-6.09
300,-3.04,-1.85,-6.07
310,-0.98,-2.15,-7.01
320,1.08,-2.18,-8.0
330,2.85,-2.13,-8.59
340,4.19,-2.25,-8.63
350,5.09,-2.22,-8.12
360,5.89,-2.02,-8.3
370,6.93,-2.08,-8.69
380,8.01,-1.98,-8.98
390,9.09,-1.87,-9.15
400,10.04,-1.86,-9.26
410,10.98,-1.85,-9.43
420,12.07,-1.82,-9.84
430,12.85,-1.58,-10.46
440,13.27,-1.17,-10.92
450,13.18,-0.87,-11.0
460,12.77,-0.69,-10.65
470,12.39,-0.7,-10.27
480,12.46,-0.58,-9.9
490,12.63,-0.41,-9.5
500,12.53,-0.37,-9.13
510,12.16,-0.18,-8.97
520,11.79,-0.09,-9.14
530,11.54,-0.09,-9.41
540,11.3,-0.19,-9.29
550,11.15,-0.55,-8.76
560,11.19,-0.97,-8.1
570,11.6,-1.27,-7.57
580,12.23,-1.47,-7.2
590,12.34,-1.57,-6.97
600,11.99,-1.84,-6.76
610,11.3,-2.12,-6.49
620,10.48,-2.49,-6.45
630,9.41,-2.87,-6.4
640,8.54,-3.0,-6.21
650,8.11,-3.19,-5.94
660,7.57,-3.75,-5.97
670,6.58,-3.82,-6.93
680,5.35,-4.01,-7.91
690,3.77,-3.95,-8.76
700,2.01,-3.54,-10.05
710,0.72,-3.39,-10.7
720,0.32,-2.9,-10.16
730,0.06,-2.61,-9.11
740,-1.36,-2.49,-8.63
750,-3.89,-2.44,-8.88
760,-6.55,-2.44,-9.72
770,-8.47,-2.12,-11.08
780,-9.48,-1.67,-12.32
790,-9.75,-1.42,-13.13
800,-9.99,-1.36,-13.5
810,-10.02,-1.25,-13.31
820,-10.06,-1.3,-12.61
830,-10.44,-1.46,-12.08
840,-11.25,-1.55,-12.15
850,-12.05,-1.68,-12.67
860,-12.22,-1.53,-13.3
870,-11.97,-1.44,-13.48
880,-11.69,-1.4,-12.96
890,-11.23,-1.47,-11.91
900,-10.47,-1.65,-10.83
910,-9.93,-1.83,-10.2
920,-10.03,-2.02,-10.04
930,-10.42,-2.23,-10.3
940,-10.72,-2.26,-10.73
950,-10.6,-2.27,-10.83
960,-10.18,-2.29,-10.42
970,-9.7,-2.35,-9.84
980,-9.47,-2.37,-9.21
990,-9.45,-2.35,-8.76
1000,-9.61,-2.38,-8.37
