timestamp,x,y,z
0,2.83,1.94,-9.74
10,2.99,1.92,-9.91
20,3.19,1.92,-9.97
30,3.34,1.9,-10.0
40,3.4,1.88,-10.02
50,3.32,1.88,-10.03
60,3.04,1.93,-10.06
70,2.43,2.04,-10.17
80,1.85,2.03,-10.31
90,1.58,2.02,-10.42
100,1.63,2.01,-10.5
110,1.92,2.0,-10.49
120,2.27,1.98,-10.3
130,2.62,1.93,-10.01
140,2.9,1.89,-9.69
150,3.06,1.92,-9.48
160,2.91,2.08,-9.37
170,2.46,2.21,-9.37
180,1.95,2.22,-9.35
190,1.63,2.18,-9.3
200,1.55,2.15,-9.18
210,1.65,2.08,-9.04
220,1.74,2.09,-8.84
230,1.75,2.1,-8.59
240,1.63,2.03,-8.3
250,1.5,1.93,-7.96
260,1.32,1.82,-7.55
270,1.13,1.66,-7.07
280,0.98,1.45,-6.62
290,0.98,1.4,-6.18
300,1.02,1.39,-5.72
310,0.93,1.29,-5.22
320,0.6,1.23,-4.57
330,0.09,1.36,-3.9
340,-0.66,1.24,-3.42
350,-1.61,1.01,-3.21
360,-2.62,0.92,-3.01
370,-3.42,0.93,-2.75
380,-3.78,0.94,-2.51
390,-3.74,0.77,-2.49
400,-3.18,0.62,-2.91
410,-2.27,0.46,-3.51
420,-1.58,0.29,-4.16
430,-0.94,-0.2,-4.88
440,-0.18,-0.95,-5.54
450,0.73,-1.45,-6.14
460,1.29,-1.55,-6.69
470,1.18,-1.71,-7.51
480,0.7,-2.19,-8.62
490,0.28,-2.66,-9.49
500,-0.07,-3.28,-10.09
510,-0.0,-4.03,-10.64
520,0.54,-4.54,-11.0
530,1.12,-4.83,-11.6
540,1.53,-4.85,-12.67
550,1.85,-5.0,-13.97
560,2.21,-5.07,-14.68
570,2.44,-5.42,-14.58
580,2.7,-5.79,-14.28
590,2.94,-5.86,-14.28
600,2.83,-5.78,-14.69
610,2.69,-5.76,-15.26
620,2.57,-5.84,-15.74
630,2.6,-6.05,-16.1
640,2.61,-6.17,-16.25
650,2.44,-6.22,-16.37
660,2.13,-6.18,-16.6
670,1.69,-6.06,-16.9
680,1.25,-6.0,-17.21
690,0.99,-5.94,-17.31
700,0.9,-5.99,-17.08
710,0.94,-6.03,-16.52
720,1.09,-6.15,-15.9
730,1.31,-6.12,-15.42
740,1.47,-6.05,-15.22
750,1.45,-5.92,-15.41
760,1.12,-5.76,-15.66
770,0.5,-5.74,-15.97
780,-0.25,-5.86,-16.4
790,-1.02,-5.96,-17.01
800,-1.68,-5.91,-17.73
810,-1.96,-5.96,-18.31
820,-1.51,-6.13,-18.6
830,-0.49,-6.27,-18.62
840,0.39,-6.52,-18.53
850,1.18,-6.78,-18.44
860,1.86,-6.87,-18.17
870,2.39,-6.9,-17.56
880,3.01,-6.96,-16.63
890,3.7,-6.9,-15.55
900,3.95,-6.81,-14.29
910,3.71,-6.56,-12.82
920,3.1,-6.28,-11.3
930,2.48,-5.79,-9.98
940,2.24,-5.23,-9.12
950,2.58,-4.65,-8.68
960,3.3,-4.15,-8.35
970,3.99,-3.66,-7.87
980,4.44,-3.23,-7.19
990,4.8,-2.94,-6.19
1000,4.99,-2.57,-4.96
