timestamp,x,y,z
0,-0.14,5.91,-6.41
10,-0.39,5.79,-6.61
20,-0.51,5.69,-6.94
30,-0.43,5.67,-7.34
40,-0.38,5.7,-7.7
50,-0.35,5.72,-8.02
60,-0.31,5.67,-8.33
70,-0.23,5.53,-8.59
80,-0.02,5.44,-8.73
90,0.33,5.43,-8.88
100,0.4,5.42,-8.96
110,0.15,5.35,-8.97
120,-0.03,5.3,-8.75
130,-0.25,5.29,-8.43
140,-0.38,5.21,-8.14
150,-0.21,5.16,-7.91
160,0.01,5.14,-7.61
170,0.25,5.15,-7.31
180,0.24,5.1,-7.09
190,0.14,5.13,-7.02
200,0.18,5.15,-7.07
210,0.17,5.16,-7.22
220,0.01,5.1,-7.3
230,-0.24,5.05,-7.24
240,-0.56,4.97,-7.07
250,-0.86,4.8,-6.82
260,-1.04,4.61,-6.64
270,-1.08,4.41,-6.55
280,-1.05,4.18,-6.55
290,-1.04,3.89,-6.48
300,-1.21,3.66,-6.16
310,-1.7,3.23,-5.37
320,-2.37,2.76,-4.34
330,-2.73,2.43,-3.36
340,-2.6,2.25,-2.62
350,-2.37,2.22,-2.05
360,-2.69,1.92,-1.47
370,-3.04,1.29,-0.76
380,-2.72,0.55,-0.23
390,-1.95,0.07,-0.29
400,-1.03,-0.31,-0.9
410,-0.17,-0.65,-1.91
420,0.33,-0.98,-3.02
430,0.66,-1.38,-4.52
440,1.07,-1.59,-6.59
450,1.32,-1.59,-8.68
460,1.23,-1.58,-10.13
470,0.83,-1.95,-10.74
480,0.42,-2.62,-10.68
490,0.21,-3.39,-10.46
500,0.28,-3.98,-10.75
510,0.25,-4.18,-11.71
520,-0.03,-4.28,-13.09
530,-0.33,-4.26,-14.37
540,-0.68,-4.43,-15.28
550,-0.87,-4.94,-15.79
560,-0.51,-5.63,-15.96
570,0.19,-6.01,-15.95
580,1.07,-6.26,-16.06
590,2.1,-6.39,-16.26
600,2.95,-6.42,-16.47
610,3.33,-6.48,-16.68
620,3.09,-6.55,-16.92
630,2.34,-6.5,-17.35
640,1.37,-6.38,-17.83
650,0.68,-6.33,-18.2
660,0.72,-6.35,-18.44
670,1.24,-6.3,-18.34
680,1.82,-6.31,-17.76
690,2.21,-6.38,-17.03
700,2.37,-6.35,-16.44
710,2.34,-6.35,-16.04
720,2.33,-6.38,-16.24
730,2.23,-6.28,-16.97
740,2.11,-6.24,-17.81
750,2.4,-6.36,-18.45
760,2.68,-6.36,-19.01
770,2.35,-6.44,-19.34
780,1.79,-6.55,-19.5
790,1.44,-6.46,-19.58
800,1.34,-6.49,-19.76
810,1.71,-6.56,-19.88
820,2.2,-6.52,-19.74
830,2.63,-6.62,-19.09
840,2.76,-6.65,-18.0
850,2.29,-6.74,-16.52
860,1.55,-6.56,-14.85
870,0.66,-6.05,-12.86
880,0.15,-5.57,-10.96
890,0.22,-5.09,-8.94
900,0.5,-4.4,-6.78
910,0.72,-3.69,-4.55
920,1.05,-2.98,-2.6
930,1.58,-2.15,-1.06
940,2.26,-1.33,0.08
950,2.87,-0.67,0.87
960,3.23,0.09,1.43
970,3.29,0.7,1.59
980,3.0,1.1,1.53
990,2.56,1.54,1.2
1000,2.12,2.02,0.47
