timestamp,x,y,z
0,0.23,5.55,-8.56
10,0.05,5.6,-8.65
20,-0.21,5.6,-8.71
30,-0.47,5.61,-8.77
40,-0.71,5.68,-8.88
50,-0.97,5.66,-8.95
60,-1.1,5.66,-8.99
70,-1.01,5.66,-8.92
80,-0.8,5.64,-8.63
90,-0.48,5.6,-8.18
100,-0.13,5.56,-7.71
110,0.15,5.48,-7.4
120,0.21,5.48,-7.25
130,0.11,5.46,-7.37
140,-0.08,5.43,-7.59
150,-0.3,5.38,-7.77
160,-0.46,5.28,-7.86
170,-0.49,5.15,-7.76
180,-0.44,5.07,-7.44
190,-0.48,5.01,-6.88
200,-0.69,4.81,-6.09
210,-1.09,4.61,-5.05
220,-1.55,4.38,-3.93
230,-1.79,3.99,-2.97
240,-1.75,3.69,-2.26
250,-1.41,3.4,-1.78
260,-0.78,3.12,-1.52
270,-0.31,3.01,-1.48
280,-0.51,2.91,-1.69
290,-1.11,2.77,-2.01
300,-1.91,2.56,-2.19
310,-2.62,2.48,-1.84
320,-3.1,2.22,-1.18
330,-3.42,1.67,-0.26
340,-3.33,1.14,0.32
350,-2.71,0.4,0.24
360,-1.84,-0.41,-0.11
370,-1.36,-1.18,-1.27
380,-1.28,-2.19,-2.91
390,-1.1,-2.96,-4.2
400,-0.65,-3.08,-6.62
410,-0.3,-2.92,-8.32
420,0.35,-3.54,-9.2
430,0.8,-4.51,-10.0
440,1.31,-5.28,-11.31
450,1.44,-5.53,-12.96
460,0.96,-5.49,-14.35
470,0.44,-5.61,-15.23
480,0.43,-5.55,-15.3
490,1.13,-6.03,-14.68
500,2.39,-6.88,-13.89
510,3.52,-7.52,-13.74
520,3.89,-8.13,-14.31
530,3.64,-8.49,-15.29
540,2.86,-8.36,-16.26
550,1.7,-8.27,-17.15
560,0.63,-8.41,-17.84
570,-0.06,-8.43,-18.13
580,-0.11,-8.47,-18.06
590,0.5,-8.41,-17.41
600,1.22,-8.42,-16.39
610,1.81,-8.54,-15.54
620,2.1,-8.65,-14.92
630,1.89,-8.68,-14.57
640,1.2,-8.56,-14.54
650,0.52,-8.36,-14.88
660,0.07,-8.0,-15.61
670,-0.03,-7.63,-16.29
680,-0.24,-7.23,-16.67
690,-0.45,-7.14,-16.4
700,-0.41,-7.24,-15.51
710,-0.26,-7.42,-14.3
720,-0.21,-7.63,-13.47
730,-0.52,-7.67,-13.3
740,-0.95,-7.53,-13.72
750,-1.35,-7.39,-14.79
760,-1.55,-7.11,-16.16
770,-1.42,-6.95,-17.16
780,-0.85,-7.1,-17.48
790,-0.0,-7.32,-17.41
800,0.72,-7.49,-17.1
810,1.18,-7.62,-16.85
820,1.22,-7.73,-16.33
830,0.79,-7.77,-15.2
840,0.32,-7.92,-14.14
850,0.25,-7.94,-14.27
860,0.89,-7.64,-15.74
870,2.19,-7.13,-17.47
880,3.44,-6.75,-18.29
890,4.03,-6.59,-17.47
900,3.77,-6.68,-15.67
910,3.36,-7.07,-13.26
920,2.95,-7.51,-10.52
930,2.99,-7.07,-7.94
940,2.9,-6.37,-5.5
950,2.83,-5.37,-3.05
960,2.52,-4.16,-0.5
970,2.49,-3.06,1.16
980,3.25,-2.06,1.86
990,4.01,-1.3,3.69
1000,4.91,-0.51,5.69
