timestamp,x,y,z
0,0.22,3.49,-8.54
10,0.19,3.51,-8.49
20,0.19,3.53,-8.55
30,0.32,3.56,-8.83
40,0.48,3.59,-9.16
50,0.67,3.62,-9.45
60,0.8,3.69,-9.63
70,0.69,3.67,-9.85
80,0.47,3.68,-10.07
90,0.34,3.73,-10.12
100,0.29,3.82,-9.95
110,0.17,3.97,-9.56
120,-0.08,4.04,-9.12
130,-0.1,3.99,-8.62
140,0.03,3.97,-8.2
150,0.08,3.87,-7.9
160,0.08,3.82,-7.72
170,-0.13,3.74,-7.69
180,-0.59,3.63,-7.9
190,-0.92,3.57,-8.07
200,-1.12,3.59,-7.94
210,-1.22,3.44,-7.5
220,-1.08,3.27,-6.89
230,-0.87,3.17,-6.16
240,-0.81,3.03,-5.34
250,-1.05,2.87,-4.52
260,-1.45,2.68,-3.74
270,-1.82,2.45,-3.05
280,-2.16,2.22,-2.45
290,-2.43,2.1,-1.86
300,-2.62,1.92,-1.36
310,-2.47,1.79,-0.91
320,-2.0,1.62,-0.6
330,-1.45,1.32,-0.49
340,-1.04,0.95,-0.77
350,-1.02,0.61,-1.32
360,-1.41,0.3,-1.98
370,-2.1,-0.15,-2.5
380,-2.52,-0.51,-2.95
390,-1.96,-0.67,-3.05
400,-1.04,-1.13,-3.19
410,-0.47,-1.47,-3.93
420,-0.01,-2.79,-5.14
430,0.17,-2.96,-6.86
440,0.24,-3.25,-8.29
450,-0.32,-3.37,-8.79
460,-1.23,-3.8,-8.4
470,-1.86,-4.53,-7.72
480,-2.02,-5.37,-7.56
490,-1.54,-6.31,-8.28
500,-0.42,-7.24,-10.07
510,0.54,-7.97,-12.66
520,1.11,-8.24,-15.59
530,1.11,-8.0,-18.27
540,0.45,-7.7,-20.38
550,-0.2,-7.58,-21.44
560,-0.92,-7.61,-21.32
570,-1.65,-7.78,-20.34
580,-2.21,-8.07,-18.88
590,-2.32,-8.15,-17.93
600,-2.12,-8.06,-17.6
610,-1.91,-7.81,-17.6
620,-1.6,-7.68,-17.8
630,-1.28,-7.63,-17.82
640,-1.01,-7.6,-17.26
650,-0.78,-7.6,-16.43
660,-0.72,-7.5,-15.8
670,-0.62,-7.35,-15.49
680,-0.56,-7.13,-15.15
690,-0.68,-6.89,-14.65
700,-1.02,-6.75,-14.19
710,-1.39,-6.68,-13.75
720,-1.7,-6.56,-13.22
730,-1.82,-6.55,-12.79
740,-1.66,-6.46,-12.52
750,-1.19,-6.32,-12.5
760,-0.64,-6.17,-12.56
770,-0.18,-6.08,-12.59
780,-0.04,-6.1,-12.56
790,-0.34,-6.11,-12.7
800,-0.99,-6.17,-13.0
810,-1.72,-6.17,-13.27
820,-2.39,-5.94,-13.71
830,-2.82,-5.74,-14.31
840,-2.58,-5.75,-14.82
850,-1.52,-5.94,-15.34
860,-0.23,-6.4,-16.07
870,0.55,-6.9,-16.88
880,0.59,-7.1,-17.57
890,0.14,-7.36,-18.12
900,-0.18,-7.48,-18.54
910,-0.2,-7.54,-18.34
920,0.02,-7.59,-17.53
930,0.41,-7.52,-16.34
940,1.15,-7.36,-14.95
950,2.08,-7.05,-13.42
960,2.55,-6.51,-11.71
970,2.69,-6.06,-9.91
980,2.78,-5.68,-7.89
990,2.83,-5.18,-5.79
1000,3.06,-4.66,-4.15
