timestamp,x,y,z
0,0.39,4.19,-11.42
10,0.06,4.13,-11.07
20,-0.25,4.15,-10.86
30,-0.51,4.15,-10.62
40,-0.71,4.14,-10.21
50,-0.87,4.08,-9.73
60,-0.98,4.02,-9.22
70,-0.93,4.04,-8.76
80,-0.7,4.12,-8.31
90,-0.35,4.1,-7.83
100,-0.09,4.18,-7.4
110,-0.01,4.16,-7.08
120,-0.09,4.13,-6.9
130,-0.32,4.19,-6.86
140,-0.6,4.28,-7.04
150,-0.87,4.4,-7.24
160,-1.08,4.46,-7.34
170,-1.01,4.5,-7.38
180,-0.78,4.53,-7.42
190,-0.66,4.56,-7.41
200,-0.62,4.52,-7.21
210,-0.75,4.46,-6.76
220,-0.99,4.48,-6.27
230,-1.04,4.43,-5.9
240,-0.86,4.36,-5.76
250,-0.68,4.32,-5.69
260,-0.88,4.2,-5.65
270,-1.3,3.87,-5.62
280,-1.45,3.45,-5.43
290,-1.21,3.06,-5.01
300,-0.87,2.62,-4.29
310,-1.17,2.11,-3.1
320,-2.59,1.96,-1.26
330,-4.59,2.36,0.6
340,-6.12,2.18,1.22
350,-6.27,1.6,3.17
360,-4.43,0.56,5.06
370,-1.83,-0.7,5.1
380,0.44,-1.64,3.68
390,1.46,-2.4,1.5
400,0.91,-2.52,-0.68
410,-0.45,-2.72,-2.48
420,-2.15,-3.2,-3.52
430,-3.87,-3.95,-4.36
440,-4.85,-4.84,-6.86
450,-4.92,-5.97,-10.9
460,-4.81,-6.29,-13.64
470,-3.47,-6.91,-15.16
480,-2.46,-7.42,-15.76
490,-1.73,-7.8,-15.81
500,-2.0,-8.06,-15.99
510,-2.36,-8.66,-16.77
520,-2.49,-8.64,-17.46
530,-2.7,-8.87,-17.9
540,-2.2,-9.01,-18.35
550,-1.23,-9.07,-18.5
560,-0.73,-8.77,-17.86
570,-0.58,-8.84,-16.45
580,-0.54,-9.13,-14.69
590,-0.65,-9.47,-13.3
600,-0.76,-9.59,-12.69
610,-0.85,-9.48,-13.11
620,-0.74,-9.1,-13.95
630,-0.6,-8.32,-14.5
640,-0.7,-7.4,-14.13
650,-1.22,-7.07,-13.02
660,-2.0,-7.09,-11.69
670,-2.74,-7.42,-10.73
680,-3.02,-7.77,-10.5
690,-2.85,-7.74,-11.06
700,-2.43,-7.55,-12.15
710,-2.12,-7.3,-13.1
720,-2.1,-7.15,-13.35
730,-2.33,-7.09,-12.72
740,-2.67,-7.2,-11.86
750,-3.07,-7.3,-11.42
760,-3.51,-7.36,-11.67
770,-3.81,-7.34,-12.5
780,-3.94,-7.36,-13.6
790,-3.89,-7.4,-14.34
800,-3.56,-7.49,-14.38
810,-2.98,-7.67,-13.73
820,-2.23,-7.69,-12.91
830,-1.43,-7.64,-12.5
840,-0.67,-7.6,-12.73
850,-0.18,-7.61,-13.41
860,-0.04,-7.48,-14.24
870,-0.29,-7.24,-14.9
880,-0.73,-7.13,-15.13
890,-1.11,-7.14,-14.74
900,-1.35,-7.07,-13.69
910,-0.79,-6.97,-12.44
920,0.62,-6.5,-11.59
930,1.96,-6.07,-11.63
940,2.91,-5.61,-12.31
950,3.35,-5.19,-13.05
960,3.14,-4.98,-13.3
970,2.56,-4.9,-12.92
980,1.83,-4.85,-12.18
990,1.24,-4.71,-11.53
1000,1.24,-4.37,-11.11
