timestamp,x,y,z
0,-1.65,5.05,-8.31
10,-1.65,4.98,-8.2
20,-1.4,4.95,-8.21
30,-1.01,5.06,-8.24
40,-0.54,5.02,-8.33
50,-0.49,5.04,-8.51
60,-0.65,5.02,-8.68
70,-0.87,5.03,-8.81
80,-1.06,5.07,-8.77
90,-1.19,5.03,-8.52
100,-1.13,4.97,-8.2
110,-0.96,5.03,-7.94
120,-0.78,5.04,-7.67
130,-0.47,4.99,-7.41
140,-0.23,4.98,-7.18
150,-0.23,4.9,-7.21
160,-0.53,4.85,-7.56
170,-1.01,4.98,-8.15
180,-1.42,5.02,-8.67
190,-1.38,5.06,-8.88
200,-1.13,5.0,-8.75
210,-0.82,4.99,-8.41
220,-0.54,5.0,-7.97
230,-0.34,4.99,-7.57
240,-0.19,4.92,-7.34
250,-0.17,4.82,-7.21
260,-0.2,4.73,-7.11
270,-0.32,4.61,-7.05
280,-0.5,4.48,-7.16
290,-0.78,4.3,-7.15
300,-1.06,4.07,-6.76
310,-1.27,3.69,-6.24
320,-1.55,3.39,-5.43
330,-2.0,3.17,-4.14
340,-2.47,2.99,-2.62
350,-2.65,2.78,-1.17
360,-2.25,2.53,0.0
370,-1.27,2.42,0.57
380,-0.73,2.29,0.69
390,-1.18,2.17,0.41
400,-2.14,1.81,-0.0
410,-2.95,1.36,-0.6
420,-3.41,1.09,-1.27
430,-3.65,0.57,-1.89
440,-3.52,0.16,-3.04
450,-2.99,-0.51,-4.54
460,-2.44,-1.18,-6.57
470,-1.87,-1.85,-8.77
480,-1.33,-2.53,-10.85
490,-1.08,-2.95,-12.35
500,-1.12,-2.97,-13.21
510,-1.47,-3.9,-13.12
520,-1.78,-3.72,-13.06
530,-1.53,-4.28,-12.78
540,-1.0,-5.28,-12.3
550,-0.49,-5.99,-12.33
560,0.61,-6.22,-13.24
570,1.17,-6.4,-14.39
580,1.45,-6.53,-15.32
590,1.45,-6.5,-15.66
600,1.09,-6.92,-15.07
610,0.58,-6.99,-14.29
620,0.02,-7.3,-14.12
630,0.06,-7.49,-14.38
640,0.5,-7.55,-14.62
650,1.07,-7.58,-14.8
660,0.91,-7.59,-14.86
670,0.5,-7.61,-14.76
680,0.13,-7.6,-14.37
690,-0.05,-7.65,-13.69
700,-0.0,-7.8,-13.24
710,0.04,-7.8,-13.31
720,0.2,-7.63,-13.65
730,0.03,-7.66,-13.89
740,-0.27,-7.59,-13.77
750,-0.58,-7.55,-13.39
760,-0.58,-7.54,-13.05
770,-0.38,-7.42,-12.82
780,-0.03,-7.35,-12.65
790,0.52,-7.41,-12.62
800,0.97,-7.42,-12.54
810,1.24,-7.42,-12.45
820,1.45,-7.4,-12.53
830,1.76,-7.29,-12.8
840,2.07,-7.12,-13.17
850,2.27,-6.93,-13.61
860,2.25,-6.74,-13.93
870,2.1,-6.82,-14.17
880,2.1,-7.02,-14.03
890,2.21,-6.93,-13.7
900,2.06,-6.76,-13.5
910,1.79,-6.54,-13.72
920,1.65,-6.28,-14.64
930,1.59,-6.02,-16.17
940,1.52,-5.79,-17.95
950,1.21,-5.9,-19.67
960,0.64,-6.45,-21.02
970,-0.11,-7.21,-22.07
980,-1.18,-7.82,-22.97
990,-2.0,-8.5,-23.27
1000,-2.32,-9.31,-21.99
