timestamp,x,y,z
0,-0.77,2.95,-9.77
10,-1.18,3.09,-9.89
20,-2.25,3.18,-10.42
30,-4.05,3.48,-10.85
40,-6.97,3.9,-11.04
50,-10.5,4.12,-11.07
60,-13.77,3.92,-10.77
70,-16.43,3.4,-10.58
80,-18.41,2.91,-10.55
90,-19.75,2.14,-10.69
100,-19.85,0.99,-11.27
110,-17.83,-0.15,-12.0
120,-13.84,-1.1,-12.3
130,-9.2,-1.77,-11.72
140,-5.06,-2.03,-10.36
150,-2.42,-2.21,-8.0
160,-0.69,-2.63,-5.07
170,1.26,-2.93,-3.12
180,3.05,-2.8,-3.47
190,4.24,-2.21,-5.54
200,4.57,-1.25,-8.11
210,4.79,-0.52,-10.12
220,4.72,-0.07,-11.1
230,4.4,0.09,-10.89
240,4.24,0.15,-10.02
250,4.6,0.23,-9.27
260,5.54,0.57,-8.85
270,6.89,0.91,-8.52
280,8.3,1.04,-8.0
290,9.47,0.99,-7.52
300,10.01,0.97,-7.17
310,9.83,0.81,-6.72
320,9.81,0.53,-6.55
330,10.04,0.53,-7.07
340,10.56,0.65,-8.09
350,11.26,0.78,-9.08
360,11.84,0.8,-9.47
370,11.94,0.81,-9.09
380,11.82,0.68,-8.39
390,11.68,0.58,-7.89
400,11.41,0.43,-7.71
410,11.02,0.2,-8.0
420,10.39,0.11,-8.53
430,9.65,-0.01,-8.84
440,9.11,-0.2,-8.89
450,8.74,-0.27,-8.56
460,8.73,-0.25,-7.71
470,9.17,-0.34,-6.66
480,9.72,-0.44,-5.45
490,10.1,-0.8,-4.51
500,9.94,-1.48,-4.28
510,9.21,-2.09,-4.7
520,8.36,-2.72,-5.44
530,7.48,-3.0,-6.13
540,6.76,-3.15,-6.54
550,6.52,-3.47,-6.79
560,6.34,-3.6,-7.17
570,6.01,-3.62,-7.6
580,5.05,-3.92,-7.69
590,3.55,-4.32,-7.8
600,1.53,-4.41,-8.44
610,-0.22,-3.93,-9.63
620,-1.89,-3.29,-10.52
630,-3.46,-2.92,-10.83
640,-3.86,-2.65,-11.01
650,-3.74,-2.45,-11.24
660,-4.25,-2.44,-11.5
670,-5.77,-2.56,-11.94
680,-8.09,-2.71,-12.61
690,-10.49,-2.86,-13.22
700,-12.62,-3.1,-13.76
710,-14.26,-2.78,-14.09
720,-14.83,-2.46,-14.07
730,-14.06,-2.34,-13.76
740,-12.15,-2.31,-13.04
750,-10.04,-2.44,-12.32
760,-9.0,-2.73,-12.05
770,-9.52,-2.82,-12.26
780,-11.0,-2.93,-12.72
790,-12.16,-3.06,-13.13
800,-12.83,-2.89,-13.09
810,-13.06,-2.78,-12.56
820,-12.68,-2.72,-11.8
830,-11.68,-2.74,-11.08
840,-10.47,-2.71,-10.44
850,-9.48,-2.86,-10.02
860,-9.22,-2.98,-10.08
870,-9.55,-3.0,-10.49
880,-9.95,-2.86,-10.79
890,-9.78,-2.75,-10.63
900,-9.29,-2.64,-10.02
910,-8.75,-2.63,-9.25
920,-8.14,-2.82,-8.4
930,-8.01,-2.83,-7.87
940,-8.1,-2.89,-7.81
950,-8.29,-2.79,-8.09
960,-8.17,-2.73,-8.36
970,-7.7,-2.77,-8.47
980,-6.9,-3.0,-8.27
990,-5.96,-3.17,-8.03
1000,-5.38,-3.17,-7.75
